policy,WEEK_END_DATE,STORE_NUM,UPC,seg,state,price_rec,discount_rec,price_mult,promo_feature,promo_display,promo_tpr_only,is_promo,units_pred,revenue_pred,score_penalised
revenue_only,2011-07-20,4259,7027312504,VALUE,OH,2.097,0.10000000000000003,0.9,1,1,0,1,11.236043424343494,23.561983060848306,-8.938016939151698
revenue_only,2011-06-15,25001,1600027564,VALUE,OH,2.547,0.09999999999999996,0.9,1,1,0,1,102.57254283178946,261.25226659256776,228.75226659256776
revenue_only,2011-12-07,8041,1111087398,MAINSTREAM,OH,3.3235,0.15,0.85,1,1,0,1,21.099762004569072,70.12505902218531,33.87505902218531
revenue_only,2011-10-26,29159,1111035398,MAINSTREAM,TX,2.5415,0.15000000000000002,0.85,1,1,0,1,6.20131913105998,15.760652571588938,-20.489347428411065
revenue_only,2011-11-23,25233,4116709448,VALUE,TX,3.9015,0.15,0.85,1,1,0,1,5.522328286746168,21.545363810740174,-14.704636189259826
revenue_only,2011-11-09,389,7192100336,MAINSTREAM,KY,4.93,0.15000000000000002,0.85,1,1,0,1,23.358176137711634,115.15580835891835,78.90580835891835
revenue_only,2011-06-08,389,3700031613,MAINSTREAM,KY,4.1819999999999995,0.15000000000000008,0.85,1,1,0,1,5.480476629929802,22.91935326636643,-13.330646733633577
revenue_only,2011-12-07,28909,4116709565,MAINSTREAM,OH,4.2415,0.15,0.85,1,1,0,1,5.845636311281512,24.794266414300537,-11.455733585699463
revenue_only,2011-09-28,2523,1111087395,VALUE,TX,3.162,0.15000000000000008,0.85,1,1,0,1,19.06449561762523,60.281935142930976,24.03193514293097
revenue_only,2011-08-17,28909,1111087395,MAINSTREAM,OH,3.4,0.15000000000000002,0.85,1,1,0,1,23.177526070104452,78.80358863835514,42.55358863835514
revenue_only,2011-10-26,21221,1111009507,VALUE,OH,1.4580000000000002,0.09999999999999995,0.9,1,1,0,1,49.516339458789005,72.19482293091438,39.694822930914384
revenue_only,2011-12-21,19523,1111085345,VALUE,TX,1.3345,0.15000000000000002,0.85,1,1,0,1,55.02930205599859,73.43660359373013,37.186603593730126
revenue_only,2011-12-14,2495,1111009497,MAINSTREAM,TX,1.098,0.09999999999999991,0.9,1,1,0,1,54.80517185996603,60.176078702242705,27.676078702242712
revenue_only,2011-09-21,613,1111035398,MAINSTREAM,TX,2.92,0.0,1.0,1,1,0,1,6.914456193746261,20.19021208573908,-4.8097879142609195
revenue_only,2011-12-28,13859,3700031613,MAINSTREAM,TX,3.6125,0.15000000000000005,0.85,1,1,0,1,3.6636312531248656,13.234867901913576,-23.015132098086426
revenue_only,2011-12-14,13837,1111009477,MAINSTREAM,TX,1.22,0.0,1.0,1,1,0,1,99.80582992743119,121.76311251146605,96.76311251146605
revenue_only,2011-12-07,15765,1111087395,MAINSTREAM,TX,2.9579999999999997,0.15000000000000008,0.85,1,1,0,1,20.18489664305616,59.706924270160115,23.45692427016011
revenue_only,2011-12-28,15765,1111035398,MAINSTREAM,TX,2.4139999999999997,0.15000000000000005,0.85,1,1,0,1,4.436010857710681,10.708530210513581,-25.54146978948642
revenue_only,2011-06-29,4245,4116709428,MAINSTREAM,IN,3.9015,0.15,0.85,1,1,0,1,6.243512035826409,24.359062207776734,-11.890937792223266
revenue_only,2011-10-12,21221,4116709428,VALUE,OH,3.9015,0.15,0.85,1,1,0,1,4.48968173405575,17.51649328541851,-18.73350671458149
revenue_only,2011-07-13,2541,3000006560,MAINSTREAM,TX,2.533,0.15000000000000002,0.85,1,1,0,1,28.077835771622137,71.12115800951887,34.871158009518865
revenue_only,2011-06-15,25021,3800039118,VALUE,OH,2.988,0.09999999999999996,0.9,1,1,0,1,111.26742732000196,332.46707283216585,299.96707283216585
revenue_only,2011-08-31,6431,3700044982,VALUE,TX,4.731,0.05000000000000011,0.95,1,1,0,1,3.4881971915977195,16.50266091344881,-12.247339086551197
revenue_only,2011-07-20,23349,2840004770,VALUE,TX,2.7965,0.15000000000000002,0.85,1,1,0,1,7.6476975516203085,21.386786203106194,-14.863213796893808
revenue_only,2011-12-28,389,7027316204,MAINSTREAM,KY,1.881,0.04999999999999999,0.95,1,1,0,1,69.32996378783483,130.4096618849173,101.65966188491731
revenue_only,2012-01-04,2281,3700044982,UPSCALE,OH,4.968500000000001,0.04999999999999997,0.95,1,1,0,1,17.19413920393992,85.4290806347755,56.6790806347755
revenue_only,2011-11-16,13609,2066200531,MAINSTREAM,OH,5.0915,0.15000000000000005,0.85,1,1,0,1,21.059103659266654,107.22242628115617,70.97242628115617
revenue_only,2011-10-26,6187,4116709448,MAINSTREAM,OH,3.9015,0.15,0.85,1,1,0,1,7.293191878043422,28.45438811218641,-7.795611887813589
revenue_only,2011-11-09,21221,88491201427,VALUE,OH,3.009,0.15000000000000005,0.85,1,1,0,1,56.90904289107705,171.23931005925084,134.98931005925084
revenue_only,2011-10-19,23055,7192100339,VALUE,OH,4.93,0.15000000000000002,0.85,1,1,0,1,29.395751069142786,144.92105277087393,108.67105277087393
revenue_only,2011-08-31,25021,3700044982,VALUE,OH,4.707000000000001,0.09999999999999994,0.9,1,1,0,1,3.2615114141409824,15.351934226361607,-17.14806577363839
revenue_only,2011-08-24,15763,1600027564,UPSCALE,TX,3.06,0.09999999999999996,0.9,1,1,0,1,54.36487774027499,166.35652588524147,133.85652588524147
revenue_only,2011-08-10,13827,1111087396,MAINSTREAM,TX,3.186,0.10000000000000002,0.9,1,1,0,1,21.818749835631586,69.51453697632223,37.01453697632223
revenue_only,2011-07-13,21227,2066200532,UPSCALE,OH,6.1655,0.050000000000000065,0.95,1,1,0,1,9.651175136896272,59.50432030653396,30.754320306533955
revenue_only,2011-10-19,6179,1600027527,UPSCALE,OH,2.533,0.15000000000000002,0.85,1,1,0,1,191.8912601592107,486.0605619832807,449.8105619832807
revenue_only,2011-10-19,25261,1111035398,MAINSTREAM,TX,2.89,0.0,1.0,1,1,0,1,6.679923212905873,19.304978085297975,-5.695021914702025
revenue_only,2011-11-23,2279,1600027527,MAINSTREAM,OH,2.55,0.15000000000000005,0.85,1,1,0,1,110.91923654719527,282.8440531953479,246.5940531953479
revenue_only,2011-06-08,6379,3000006610,MAINSTREAM,TX,2.5075000000000003,0.14999999999999997,0.85,1,1,0,1,52.64540793973051,132.00836040887427,95.75836040887427
revenue_only,2011-11-09,8041,7110410455,MAINSTREAM,OH,1.7,0.15000000000000002,0.85,1,1,0,1,16.885280417500823,28.7049767097514,-7.545023290248601
revenue_only,2011-06-15,4245,88491212971,MAINSTREAM,IN,2.52,0.09999999999999994,0.9,1,1,0,1,59.57552725076175,150.1303286719196,117.63032867191961
revenue_only,2011-12-07,6179,7218063979,UPSCALE,OH,6.3665,0.15,0.85,1,1,0,1,12.875222593836865,81.97010464366241,45.72010464366241
revenue_only,2011-12-21,2277,31254742735,UPSCALE,OH,4.473,0.09999999999999998,0.9,1,1,0,1,23.46500893712878,104.95898497577703,72.45898497577703
revenue_only,2011-10-19,15541,1111009477,MAINSTREAM,OH,1.5484999999999998,0.05000000000000008,0.95,1,1,0,1,73.4314428574357,113.70858926473916,84.95858926473916
revenue_only,2011-09-07,25261,7218063979,MAINSTREAM,TX,6.3665,0.15,0.85,1,1,0,1,10.874937326961351,69.23528849209944,32.98528849209944
revenue_only,2011-06-08,25027,7218063983,MAINSTREAM,OH,6.0264999999999995,0.15000000000000005,0.85,1,1,0,1,27.17415117629926,163.76502206396748,127.51502206396748
revenue_only,2011-06-08,21213,7027316204,MAINSTREAM,OH,1.5295,0.05000000000000001,0.95,1,1,0,1,16.710304628637317,25.558410929500777,-3.191589070499223
revenue_only,2011-06-15,4503,1600027528,AMBIGUOUS,TX,4.131,0.09999999999999992,0.9,1,1,0,1,63.82477231701146,263.66013444157437,231.16013444157437
revenue_only,2011-12-14,15765,1111087395,MAINSTREAM,TX,2.8729999999999998,0.15000000000000005,0.85,1,1,0,1,23.928037759804457,68.74525248391821,32.49525248391821
revenue_only,2011-07-27,4245,3700031613,MAINSTREAM,IN,4.0755,0.05000000000000003,0.95,1,1,0,1,6.021960156720589,24.542498618714763,-4.20750138128524
revenue_only,2011-07-06,2281,7110410455,UPSCALE,OH,1.7,0.15000000000000002,0.85,1,1,0,1,23.64197477800163,40.19135712260277,3.941357122602767
revenue_only,2011-08-10,2495,7797502248,MAINSTREAM,TX,2.5555,0.050000000000000024,0.95,1,1,0,1,7.990169452968525,20.418878037061063,-8.331121962938937
revenue_only,2011-11-16,27175,2066200532,UPSCALE,TX,6.066000000000001,0.09999999999999992,0.9,1,1,0,1,8.078517356768407,49.00428628615716,16.504286286157168
revenue_only,2011-08-24,17599,7192100336,VALUE,TX,5.076,0.10000000000000002,0.9,1,1,0,1,18.78507881421602,95.35306006096052,62.853060060960516
revenue_only,2012-01-04,13609,7218063983,MAINSTREAM,OH,5.9415000000000004,0.14999999999999997,0.85,1,1,0,1,10.41350146491745,61.871818953807036,25.621818953807036
revenue_only,2011-10-26,21221,2840004768,VALUE,OH,2.7965,0.15000000000000002,0.85,1,1,0,1,8.452637973975348,23.63780209422206,-12.612197905777942
revenue_only,2012-01-04,23061,3800031829,MAINSTREAM,OH,3.5010000000000003,0.09999999999999994,0.9,1,1,0,1,74.81093733441443,261.91309160778496,229.41309160778496
revenue_only,2011-12-14,4245,1111085350,MAINSTREAM,IN,2.074,0.15000000000000005,0.85,1,1,0,1,86.79796480980768,180.0189790155411,143.7689790155411
revenue_only,2011-08-10,4245,3800031829,MAINSTREAM,IN,3.3065,0.14999999999999997,0.85,1,1,0,1,90.22582701764583,298.33169703384596,262.08169703384596
revenue_only,2011-12-14,13827,88491212971,MAINSTREAM,TX,2.592,0.09999999999999994,0.9,1,1,0,1,48.69179259654802,126.20912641025247,93.70912641025247
revenue_only,2011-06-15,25027,7192100336,MAINSTREAM,OH,6.2604999999999995,0.05000000000000005,0.95,1,1,0,1,16.726321772133627,104.71513745444257,75.96513745444257
revenue_only,2011-07-06,2277,1111038078,UPSCALE,OH,1.521,0.10000000000000002,0.9,1,1,0,1,21.546562822074765,32.77232205237571,0.2723220523757135
revenue_only,2011-09-07,2513,1111038078,UPSCALE,TX,1.309,0.15000000000000005,0.85,1,1,0,1,15.91955401647863,20.838696207570525,-15.411303792429479
revenue_only,2011-10-26,23349,2840004768,VALUE,TX,2.7965,0.15000000000000002,0.85,1,1,0,1,9.081781902521188,25.397203090400502,-10.8527969095995
revenue_only,2011-07-06,623,7797508004,MAINSTREAM,TX,2.7965,0.15000000000000002,0.85,1,1,0,1,7.2641639353294165,20.314234445148713,-15.935765554851288
revenue_only,2011-08-03,613,88491201426,MAINSTREAM,TX,3.1410000000000005,0.09999999999999992,0.9,1,1,0,1,67.79526181307007,212.94491735485312,180.44491735485312
revenue_only,2011-09-28,17615,1111038078,MAINSTREAM,TX,1.343,0.15000000000000005,0.85,1,1,0,1,11.752610629425646,15.783756075318642,-20.46624392468136
revenue_only,2011-08-10,21237,88491201427,MAINSTREAM,OH,2.781,0.09999999999999991,0.9,1,1,0,1,70.85063042071833,197.0356032000177,164.5356032000177
revenue_only,2011-11-30,25001,1111038078,VALUE,OH,1.503,0.10000000000000003,0.9,1,1,0,1,5.069674656449766,7.619721008643997,-24.880278991356008
revenue_only,2011-07-13,26983,1111009497,VALUE,OH,1.395,0.10000000000000002,0.9,1,1,0,1,38.323223956942094,53.46089741993422,20.96089741993422
revenue_only,2011-10-19,2523,1111085345,VALUE,TX,1.3855,0.14999999999999997,0.85,1,1,0,1,47.988377712212845,66.48789732027089,30.23789732027089
revenue_only,2011-12-14,2513,31254742735,UPSCALE,TX,4.473,0.09999999999999998,0.9,1,1,0,1,33.65980758130422,150.56031931117377,118.06031931117377
revenue_only,2011-06-15,8035,3000006340,VALUE,OH,3.0515,0.15,0.85,1,1,0,1,5.647217865363789,17.2324853161576,-19.0175146838424
revenue_only,2011-06-15,23061,1111085350,MAINSTREAM,OH,2.0909999999999997,0.15000000000000008,0.85,1,1,0,1,84.51202973483639,176.71465417554288,140.46465417554288
revenue_only,2011-10-19,8263,31254742835,UPSCALE,TX,4.2245,0.14999999999999997,0.85,1,1,0,1,7.892539509185042,33.34203315655221,-2.907966843447788
revenue_only,2011-11-09,19521,1111087398,UPSCALE,TX,3.3249999999999997,0.05000000000000008,0.95,1,1,0,1,14.58273560466042,48.48759588549589,19.737595885495885
revenue_only,2011-08-24,28909,1111085345,MAINSTREAM,OH,1.6915,0.15,0.85,1,1,0,1,83.67741709069688,141.54035100891377,105.29035100891377
revenue_only,2011-11-09,6431,1600027528,VALUE,TX,3.9149999999999996,0.10000000000000002,0.9,1,1,0,1,52.26631253151826,204.62261356089397,172.12261356089397
revenue_only,2011-07-13,11761,88491212971,UPSCALE,OH,2.6910000000000003,0.09999999999999996,0.9,1,1,0,1,59.00781607512143,158.79003305815178,126.29003305815178
revenue_only,2011-06-29,8035,1600027528,VALUE,OH,4.5504999999999995,0.0500000000000001,0.95,1,1,0,1,9.261227966656783,42.14321786227168,13.393217862271676
revenue_only,2011-12-21,21227,1600027564,UPSCALE,OH,2.5245,0.15,0.85,1,1,0,1,194.2114433934293,490.28678884671234,454.03678884671234
revenue_only,2011-08-24,367,1111035398,VALUE,KY,3.1254999999999997,0.05000000000000009,0.95,1,1,0,1,3.8785462771602695,12.122396389264422,-16.627603610735584
revenue_only,2011-06-15,8041,3000006610,MAINSTREAM,OH,2.5925,0.15000000000000002,0.85,1,1,0,1,43.74115788622173,113.39895182002982,77.14895182002982
revenue_only,2011-09-28,23345,1111087396,UPSCALE,TX,3.111,0.14999999999999997,0.85,1,1,0,1,8.75455852016232,27.235431556224977,-9.01456844377502
revenue_only,2011-11-09,23067,7110410470,MAINSTREAM,OH,1.7,0.15000000000000002,0.85,1,1,0,1,18.70736107184221,31.802513822131758,-4.447486177868242
revenue_only,2011-12-14,2523,1600027527,VALUE,TX,2.5415,0.15000000000000002,0.85,1,1,0,1,104.08490572412686,264.5317878978684,228.2817878978684
revenue_only,2011-09-21,613,3700044982,MAINSTREAM,TX,3.9525,0.15000000000000005,0.85,0,1,0,1,7.111679083556889,28.108911577758604,-8.141088422241399
revenue_only,2011-08-17,13859,3000006610,MAINSTREAM,TX,2.533,0.15000000000000002,0.85,1,1,0,1,35.53263797880667,90.00417200031728,53.75417200031728
revenue_only,2011-07-20,19523,1111085319,VALUE,TX,1.547,0.15000000000000008,0.85,1,1,0,1,38.718776649314876,59.89794747649011,23.647947476490103
revenue_only,2011-11-09,2513,1111085319,UPSCALE,TX,1.6064999999999998,0.15000000000000005,0.85,1,1,0,1,24.157958623661123,38.80976052891159,2.5597605289115855
revenue_only,2011-08-24,17627,1600027528,AMBIGUOUS,TX,3.9015,0.15,0.85,1,1,0,1,44.825261476825055,174.88575765183296,138.63575765183296
revenue_only,2011-07-20,23055,7192100337,VALUE,OH,6.2604999999999995,0.05000000000000005,0.95,1,1,0,1,9.654262473630924,60.440510216166395,31.690510216166388
revenue_only,2011-08-24,21221,1111087395,VALUE,OH,3.366,0.14999999999999997,0.85,1,1,0,1,23.69211045869321,79.74764380396135,43.49764380396135
revenue_only,2011-09-28,21485,7797508006,MAINSTREAM,TX,2.7965,0.15000000000000002,0.85,1,1,0,1,9.984249387904049,27.920953413273672,-8.329046586726328
revenue_only,2011-06-15,19533,88491201427,MAINSTREAM,TX,2.9665,0.15000000000000008,0.85,1,1,0,1,81.5418138722335,241.8937908519807,205.6437908519807
revenue_only,2011-07-20,13853,2066200531,MAINSTREAM,TX,3.8165,0.15000000000000005,0.85,1,1,0,1,12.640539612371583,48.242619430616145,11.992619430616145
revenue_only,2011-06-29,4489,3700019521,UPSCALE,TX,2.941,0.15000000000000005,0.85,1,1,0,1,6.370285102932748,18.73500848772521,-17.514991512274793
revenue_only,2011-10-05,25229,88491212971,MAINSTREAM,TX,2.592,0.09999999999999994,0.9,1,1,0,1,77.01576749209315,199.62486933950544,167.12486933950544
revenue_only,2011-11-23,15765,1111087398,MAINSTREAM,TX,3.0004999999999997,0.15000000000000002,0.85,1,1,0,1,17.124203197162082,51.38117169308482,15.131171693084823
revenue_only,2011-07-06,613,3000006560,MAINSTREAM,TX,2.533,0.15000000000000002,0.85,1,1,0,1,73.15813397909007,185.30955336903514,149.05955336903514
revenue_only,2011-10-26,2279,3700044982,MAINSTREAM,OH,4.7405,0.05000000000000005,0.95,1,1,0,1,5.174143097090761,24.528025351758753,-4.22197464824125
revenue_only,2011-08-31,13827,1600027564,MAINSTREAM,TX,2.9610000000000003,0.09999999999999992,0.9,1,1,0,1,67.28432410127346,199.22888366387073,166.72888366387073
revenue_only,2011-08-31,11761,88491212971,UPSCALE,OH,2.583,0.09999999999999996,0.9,1,1,0,1,71.99434141905134,185.96138388540962,153.46138388540962
revenue_only,2011-06-08,11993,31254742835,UPSCALE,TX,4.1055,0.15,0.85,1,1,0,1,11.693386779910162,48.00719942492117,11.757199424921168
revenue_only,2011-07-27,389,3800031829,MAINSTREAM,KY,3.3065,0.14999999999999997,0.85,1,1,0,1,91.28622785097025,301.83791238923317,265.58791238923317
revenue_only,2011-07-27,25261,1111038080,MAINSTREAM,TX,1.343,0.15000000000000005,0.85,1,1,0,1,7.178224366542577,9.64035532426668,-26.60964467573332
revenue_only,2011-09-21,15755,3800031829,VALUE,TX,2.856,0.15,0.85,1,1,0,1,23.662756287050076,67.58083195581501,31.330831955815015
revenue_only,2011-11-02,21479,1111009477,VALUE,TX,1.054,0.14999999999999997,0.85,1,1,0,1,28.073360344784803,29.589321803403184,-6.6606781965968125
revenue_only,2011-08-31,9825,3000006610,MAINSTREAM,OH,2.6264999999999996,0.15000000000000008,0.85,1,1,0,1,26.670195787203692,70.04926923509049,33.799269235090485
revenue_only,2011-12-21,19265,1111085319,MAINSTREAM,KY,1.767,0.0500000000000001,0.95,1,1,0,1,58.91291369393735,104.09911849718729,75.34911849718728
revenue_only,2011-12-07,8035,1111087395,VALUE,OH,3.2895,0.15000000000000005,0.85,0,1,0,1,19.96453865130337,65.67334989346244,29.423349893462444
revenue_only,2011-06-29,25233,1111009507,VALUE,TX,0.9774999999999999,0.15,0.85,1,1,0,1,20.762250046625766,20.295099420576683,-15.954900579423317
revenue_only,2011-09-14,25001,7797508004,VALUE,OH,2.7965,0.15000000000000002,0.85,1,1,0,1,10.608423586635226,29.66645656002541,-6.583543439974591
revenue_only,2011-09-21,8263,1111087395,UPSCALE,TX,3.06,0.15,0.85,1,1,0,1,9.999734808096493,30.599188512775267,-5.650811487224733
revenue_only,2011-08-31,6187,3800039118,MAINSTREAM,OH,2.8729999999999998,0.15000000000000005,0.85,1,1,0,1,65.39355963124532,187.8756968205678,151.6256968205678
revenue_only,2011-06-22,19533,4116709428,MAINSTREAM,TX,3.9015,0.15,0.85,1,1,0,1,6.143105379378829,23.9673256376465,-12.2826743623535
revenue_only,2011-11-09,8041,7797508006,MAINSTREAM,OH,2.7965,0.15000000000000002,0.85,1,1,0,1,19.013229613298453,53.17049661358912,16.920496613589123
revenue_only,2011-11-16,10019,7797508006,VALUE,TX,2.7965,0.15000000000000002,0.85,1,1,0,1,5.133201144732919,14.354997001245607,-21.895002998754393
revenue_only,2011-08-24,13609,1111087395,MAINSTREAM,OH,3.564,0.09999999999999998,0.9,1,1,0,1,28.545179533538757,101.73501985753214,69.23501985753214
revenue_only,2011-09-28,25027,31254742735,MAINSTREAM,OH,4.392,0.09999999999999991,0.9,1,1,0,1,36.200691126742086,158.99343542865125,126.49343542865125
revenue_only,2011-08-17,12011,1111087396,MAINSTREAM,TX,3.1875,0.15,0.85,1,1,0,1,35.942959173425834,114.56818236529485,78.31818236529485
revenue_only,2011-07-13,11757,7218063983,MAINSTREAM,KY,6.3665,0.15,0.85,0,1,0,1,8.400245843651115,53.48016516360482,17.230165163604823
revenue_only,2011-06-08,13853,7797508004,MAINSTREAM,TX,2.7965,0.15000000000000002,0.85,1,1,0,1,10.866335905897802,30.387708360843206,-5.862291639156794
revenue_only,2011-10-12,2541,3800039118,MAINSTREAM,TX,2.8729999999999998,0.15000000000000005,0.85,1,1,0,1,19.488979312700355,55.99183756538812,19.74183756538811
revenue_only,2012-01-04,21221,1111035398,VALUE,OH,2.5415,0.15000000000000002,0.85,1,1,0,1,5.927963033654399,15.065918050032657,-21.184081949967343
revenue_only,2011-11-16,12011,31254742725,MAINSTREAM,TX,3.9865000000000004,0.15,0.85,1,1,0,1,4.651977840746858,18.545109662137353,-17.704890337862647
revenue_only,2011-10-26,26983,7218063983,VALUE,OH,6.3665,0.15,0.85,1,1,0,1,4.138786172371122,26.34958216640075,-9.90041783359925
revenue_only,2011-11-09,15531,7218063983,VALUE,OH,6.3665,0.15,0.85,1,1,0,1,7.4132752810341,47.196617076703596,10.946617076703596
revenue_only,2011-11-23,11757,3700031613,MAINSTREAM,KY,3.8080000000000003,0.15000000000000002,0.85,1,1,0,1,4.231437736314463,16.113314899885477,-20.136685100114526
revenue_only,2011-11-16,23349,4116709565,VALUE,TX,4.2415,0.15,0.85,1,1,0,1,3.796570240711273,16.103152675976865,-20.146847324023135
revenue_only,2011-08-24,15755,3700031613,VALUE,TX,3.6465,0.15,0.85,1,1,0,1,3.523863632911071,12.849768737410221,-23.400231262589777
revenue_only,2011-08-31,15765,1111009507,MAINSTREAM,TX,1.08,0.09999999999999991,0.9,1,1,0,1,34.82934582933307,37.61569349567972,5.115693495679729
revenue_only,2011-11-16,4245,7797508004,MAINSTREAM,IN,2.7965,0.15000000000000002,0.85,1,1,0,1,25.945570264694286,72.55678724521758,36.30678724521758
revenue_only,2011-10-26,13609,1111085350,MAINSTREAM,OH,2.0825,0.15000000000000005,0.85,1,1,0,1,117.72949920697631,245.17168209852818,208.92168209852818
revenue_only,2011-11-30,28909,1600027528,MAINSTREAM,OH,4.311,0.10000000000000002,0.9,1,1,0,1,66.91193764500753,288.45736318762744,255.95736318762744
revenue_only,2011-06-29,4521,1111009507,MAINSTREAM,TX,1.0625,0.15,0.85,1,1,0,1,12.059665471382456,12.81339456334386,-23.43660543665614
revenue_only,2011-12-28,11967,88491201426,VALUE,TX,2.628,0.09999999999999994,0.9,1,1,0,1,45.618796991215454,119.88619849291422,87.38619849291422
revenue_only,2011-11-30,11761,88491201426,UPSCALE,OH,2.8645,0.15000000000000002,0.85,1,1,0,1,25.867732966272445,74.09812108188743,37.84812108188743
revenue_only,2011-06-22,13859,88491201427,MAINSTREAM,TX,2.9665,0.15000000000000008,0.85,1,1,0,1,34.30792168142915,101.77444966795957,65.52444966795957
revenue_only,2011-11-16,6187,1600027528,MAINSTREAM,OH,4.311,0.10000000000000002,0.9,1,1,0,1,57.16326582420868,246.4308389681636,213.9308389681636
revenue_only,2011-06-08,29159,7192100337,MAINSTREAM,TX,6.4505,0.05000000000000002,0.95,1,1,0,1,9.186438510638736,59.25712161287516,30.50712161287516
revenue_only,2011-06-08,2541,1600027528,MAINSTREAM,TX,4.9305,0.05000000000000001,0.95,1,1,0,1,17.816646886925515,87.84497747598625,59.094977475986255
revenue_only,2011-06-22,23327,1111087395,MAINSTREAM,TX,3.222,0.10000000000000002,0.9,1,1,0,1,20.363650345730495,65.61168141394366,33.11168141394366
revenue_only,2011-11-30,387,3800031829,UPSCALE,OH,3.5010000000000003,0.09999999999999994,0.9,1,1,0,1,54.436180148435746,190.58106669967356,158.08106669967356
revenue_only,2011-08-17,9825,1111038078,MAINSTREAM,OH,1.521,0.10000000000000002,0.9,1,1,0,1,22.481943600514114,34.195036216381965,1.6950362163819648
revenue_only,2011-10-26,23055,3700044982,VALUE,OH,4.2415,0.15,0.85,1,1,0,1,2.637444262746598,11.186719840439697,-25.063280159560303
revenue_only,2011-09-21,21221,3000006610,VALUE,OH,2.6264999999999996,0.15000000000000008,0.85,1,1,0,1,24.367216490577434,64.00049411250163,27.75049411250162
revenue_only,2011-11-09,2277,2066200532,UPSCALE,OH,6.2604999999999995,0.05000000000000005,0.95,1,1,0,1,23.086301374979257,144.53178975805764,115.78178975805764
revenue_only,2011-08-24,387,7218063052,UPSCALE,OH,6.3665,0.15,0.85,1,1,0,1,18.2901387857825,116.44416857968429,80.19416857968429
revenue_only,2011-06-15,6179,31254742735,UPSCALE,OH,4.1055,0.15,0.85,1,1,0,1,15.201669078518501,62.41045240185771,26.16045240185771
revenue_only,2011-06-08,4245,2066200531,MAINSTREAM,IN,5.304,0.15,0.85,1,1,0,1,17.171368799451322,91.07694011228982,54.82694011228982
revenue_only,2011-08-03,26983,1111085350,VALUE,OH,2.1165000000000003,0.14999999999999997,0.85,1,1,0,1,51.02131422820994,107.98661156400635,71.73661156400635
revenue_only,2011-11-23,15763,3800031838,UPSCALE,TX,2.583,0.09999999999999996,0.9,1,1,0,1,71.06919123881312,183.5717209698543,151.0717209698543
revenue_only,2011-12-07,21237,1111038080,MAINSTREAM,OH,1.4109999999999998,0.15000000000000008,0.85,1,1,0,1,9.242363593436952,13.040975030339538,-23.20902496966047
